id,coformer1,coformer2,maccs_bit_1,maccs_bit_2,maccs_bit_3,maccs_bit_4,maccs_bit_5,maccs_bit_6,maccs_bit_7,maccs_bit_8,maccs_bit_9,maccs_bit_10,maccs_bit_11,maccs_bit_12,maccs_bit_13,maccs_bit_14,maccs_bit_15,maccs_bit_16,maccs_bit_17,maccs_bit_18,maccs_bit_19,maccs_bit_20,maccs_bit_21,maccs_bit_22,maccs_bit_23,maccs_bit_24,maccs_bit_25,maccs_bit_26,maccs_bit_27,maccs_bit_28,maccs_bit_29,maccs_bit_30,maccs_bit_31,maccs_bit_32,maccs_bit_33,maccs_bit_34,maccs_bit_35,maccs_bit_36,maccs_bit_37,maccs_bit_38,maccs_bit_39,maccs_bit_40,maccs_bit_41,maccs_bit_42,maccs_bit_43,maccs_bit_44,maccs_bit_45,maccs_bit_46,maccs_bit_47,maccs_bit_48,maccs_bit_49,maccs_bit_50,maccs_bit_51,maccs_bit_52,maccs_bit_53,maccs_bit_54,maccs_bit_55,maccs_bit_56,maccs_bit_57,maccs_bit_58,maccs_bit_59,maccs_bit_60,maccs_bit_61,maccs_bit_62,maccs_bit_63,maccs_bit_64,maccs_bit_65,maccs_bit_66,maccs_bit_67,maccs_bit_68,maccs_bit_69,maccs_bit_70,maccs_bit_71,maccs_bit_72,maccs_bit_73,maccs_bit_74,maccs_bit_75,maccs_bit_76,maccs_bit_77,maccs_bit_78,maccs_bit_79,maccs_bit_80,maccs_bit_81,maccs_bit_82,maccs_bit_83,maccs_bit_84,maccs_bit_85,maccs_bit_86,maccs_bit_87,maccs_bit_88,maccs_bit_89,maccs_bit_90,maccs_bit_91,maccs_bit_92,maccs_bit_93,maccs_bit_94,maccs_bit_95,maccs_bit_96,maccs_bit_97,maccs_bit_98,maccs_bit_99,maccs_bit_100,maccs_bit_101,maccs_bit_102,maccs_bit_103,maccs_bit_104,maccs_bit_105,maccs_bit_106,maccs_bit_107,maccs_bit_108,maccs_bit_109,maccs_bit_110,maccs_bit_111,maccs_bit_112,maccs_bit_113,maccs_bit_114,maccs_bit_115,maccs_bit_116,maccs_bit_117,maccs_bit_118,maccs_bit_119,maccs_bit_120,maccs_bit_121,maccs_bit_122,maccs_bit_123,maccs_bit_124,maccs_bit_125,maccs_bit_126,maccs_bit_127,maccs_bit_128,maccs_bit_129,maccs_bit_130,maccs_bit_131,maccs_bit_132,maccs_bit_133,maccs_bit_134,maccs_bit_135,maccs_bit_136,maccs_bit_137,maccs_bit_138,maccs_bit_139,maccs_bit_140,maccs_bit_141,maccs_bit_142,maccs_bit_143,maccs_bit_144,maccs_bit_145,maccs_bit_146,maccs_bit_147,maccs_bit_148,maccs_bit_149,maccs_bit_150,maccs_bit_151,maccs_bit_152,maccs_bit_153,maccs_bit_154,maccs_bit_155,maccs_bit_156,maccs_bit_157,maccs_bit_158,maccs_bit_159,maccs_bit_160,maccs_bit_161,maccs_bit_162,maccs_bit_163,maccs_bit_164,maccs_bit_165,maccs_bit_166,maccs_bit_167,form
negative_1271,Oc1ccc(O)cc1,COC(=O)[C@@H](Br)C([C@H](Br)C(=O)OC)[C@H](Br)C(=O)OC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,0,2,1,0,1,1,2,1,0,0
negative_1272,Cc1ccc(/C2=c3\cc/c([nH]3)=C(\c3ccccc3)C3=N/C(=C(c4ccccc4)\C(c4ccccc4)=C4/C=CC(=N4)/C(c4ccccc4)=c4/cc/c([nH]4)=C(\c4ccc(C)cc4)c4ccc2o4)C=C3)cc1,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,2,2,2,2,0,0
negative_1273,OCCCCCCO,CC(=O)N1N=C(c2ccccc2)C[C@H]1c1c2ccccc2cc2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0
negative_1274,Cc1c(CO)ccc2c1C(=O)[C@@H]1[C@@H]2C[C@H](Br)[C@@]23O[C@@H](C[C@@]12C)[C@@H]1OC(C)(C)O[C@@H]13,c1ccc2c(c1)Nc1ccccc1S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,2,0,1,1,1,0,0,1,0,0,1,1,0,0,0,2,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,2,0,1,1,1,0,1,2,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,0,0
negative_1275,C#C[C@]1(O)C=C[C@@](O)(C#C)c2cc3ccccc3cc21,O=C1Nc2cc(Cl)ccc2N(Cc2ccccc2)[C@@H]1c1c[nH]c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,2,0,1,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,2,0,2,0,0,0,2,0,0,1,1,0,1,0,1,0,0,1,2,2,2,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,2,2,2,2,0,0
negative_1276,C(#Cc1ccccc1)c1ccccc1,CCC1(CC)C(=O)NC(=O)NC1=O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,2,1,2,0,0
negative_1277,Oc1ccc(F)cc1,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0
negative_1278,O=C(O)CCCCC(=O)O,O=C1C(O)=C(Br)C(=O)C(O)=C1Br,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2,1,0,1,0,2,0,0,2,2,0,0,1,0,0,2,1,0,0,1,0,1,0,2,1,0,2,0,2,0,0,0,1,2,1,0,0
negative_1279,COc1ccc([C@]23Oc4cc(OC)cc(OC)c4[C@](O)([C@H](c4ccccc4)[C@H]2/C=C/c2ccccc2)[C@H]3OC(=O)c2ccc(Br)cc2)cc1,O=C(O)[C@H](O)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,2,1,1,0,1,1,1,2,0,0,1,1,0,2,0,2,0,0,2,0,2,1,0,2,2,2,2,0,0
negative_1280,COc1ccc([C@]23Oc4cc(OC)cc(OC)c4[C@](O)([C@H](c4ccccc4)[C@H]2/C=C/c2ccccc2)[C@H]3OC(=O)c2ccc(Br)cc2)cc1,Oc1ccc(/N=C/c2ccccc2O)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,2,1,2,0,0,0,1,0,1,1,1,0,1,0,2,1,1,0,2,2,2,1,0,0,1,2,0,2,0,1,0,1,2,1,2,1,1,2,2,2,2,0,0
negative_1281,Cc1nc(C)c(C)nc1C,C=C[C@@H]1C[C@]2(C(=O)OC)C(=O)Nc3ccccc3[C@@H]2[C@H]1N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,2,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,2,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,2,0,0,0,1,2,1,2,1,1,0,0,1,2,1,0,0,1,0,2,1,1,1,2,2,2,2,1,2,0,0
negative_1282,NC(N)=O,CP(=O)(c1ccccc1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,2,1,0,0
negative_1283,O=C(O)CCC(=O)O,C1#CSC(=C2SC#CS2)S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0
negative_1284,Cc1c2nc(n1C)[C@H](C)NC(=O)c1nc(n(C)c1C)[C@H](C)NC(=O)c1nc(n(C)c1C)[C@H](C)NC(=O)c1nc(n(C)c1C)[C@H](C)NC2=O,CNC(=S)N/N=C/c1ccc(O)cc1O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2,1,2,1,1,0,1,0,1,0,0,1,1,0,0,1,2,1,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,2,0,0,0,2,0,0,0,0,1,1,0,1,1,1,2,2,2,0,1,0,1,1,2,2,1,0,1,0,2,1,2,2,2,2,2,1,2,2,0,0
negative_1285,CC1(C)O[C@@H](C(O)(c2ccccc2)c2ccccc2)[C@H](C(O)(c2ccccc2)c2ccccc2)O1,ClC(Cl)Cl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0
negative_1286,COC(=O)[C@@H]1[C@@H](C(F)(F)F)[C@H](S(=O)(=O)c2ccc(C)cc2)C(=O)N1Cc1ccccc1,c1cc([C@H]2[C@H](c3ccncc3)[C@H](c3ccncc3)[C@H]2c2ccncc2)ccn1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,2,1,1,1,2,1,1,0,0,1,0,0,0,1,0,1,2,0,0,1,0,1,1,0,2,1,0,1,1,2,0,0,1,1,1,1,1,1,1,1,2,2,2,1,2,0,0
negative_1287,c1ccc(-c2ccc([C@@H](Sc3nc4ccccc4s3)c3ccccc3)o2)cc1,COc1cc2c(OC)cc1CSCc1ccc(cc1)CSC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,2,0,0,0,1,0,0,2,1,0,0,1,1,0,1,1,1,2,2,2,2,0,0
negative_1288,COc1ccc([C@@H](c2ccccc2)c2cnc(-c3ccccc3)n2-c2ccccc2)cc1,C[Si](C)(C)[C@H]1C[C@@H]2CCC=C[C@](O)(C1)C2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,2,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,2,1,1,0,1,2,1,1,0,2,0,0,0,1,2,1,0,2,1,1,2,2,2,0,0
negative_1289,O=C(N/N=C(/c1ccnc(Cl)c1)c1c(-c2ccccc2)nn(-c2ccccc2)c1O)Nc1ccccc1,Fc1c(F)c(I)c(F)c(F)c1I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,2,1,0,1,0,1,0,0,1,1,2,1,0,0,1,0,2,1,0,0,1,0,1,1,1,1,0,1,2,2,1,2,0,0
negative_1290,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,CCCCC[C@H]1c2cc3c4cc2OCOc2c1cc1c(c2Br)OCOc2cc5c(cc2[C@H]1CCCCC)[C@H](CCCCC)c1cc(c(c(Br)c1OCO5)OCO4)[C@@H]3CCCCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,2,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,2,2,2,2,0,0
negative_1291,Clc1nc(Cl)nc(Cl)n1,CCC(C(=O)O)C(=O)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0
negative_1292,CN1C(=O)CCS(=O)(=O)[C@@H]1c1ccc(Cl)cc1,O[C@@H]1C=CCSC1(C(F)(F)F)C(F)(F)F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,1,2,0,0,1,1,1,0,1,0,0,2,1,0,0,1,1,0,0,1,2,1,0,1,1,2,0,0,0,1,1,1,0,1,1,1,0,1,0,0,2,0,0,1,0,1,0,2,0,1,2,0,1,0,0,0,2,0,1,1,1,1,0,2,0,1,2,1,0,1,1,1,1,1,1,1,2,2,2,0,0
negative_1293,O=c1[nH]c(=O)c2cc3c(=O)[nH]c(=O)c3cc12,CN1C(=O)[C@@]2(C(C#N)=C(N)n3c(N)nc(-c4ccccc4)c32)c2ccccc21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,2,1,1,0,0,0,1,0,0,2,1,0,0,2,1,0,1,0,2,0,0,0,2,1,0,0,0,2,0,1,1,0,0,0,2,0,0,2,2,1,0,0,2,0,2,0,0,0,2,0,1,0,1,1,2,0,0,1,0,2,2,1,1,1,0,1,0,1,2,0,0,2,0,2,0,1,1,1,2,2,2,2,2,0,0
negative_1294,C(=C/c1ccncc1)\c1ccncc1,C1CN2CCN1CC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1,2,0,2,0,0
negative_1295,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61,Cc1ccc(S(=O)(=O)N2C(=O)O[C@@H](C)c3ccccc32)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,2,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,2,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,2,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,2,2,1,2,0,0
negative_1296,Cc1cc(=O)n(-c2ccccc2)n1C,Oc1ccc2ccccc2c1-c1c(O)ccc2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,1,1,0,1,2,0,2,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,2,2,1,0,0,1,1,2,0,1,0,1,0,1,1,1,1,1,1,2,2,2,2,0,0
negative_1297,O=c1cc(-c2ccccc2)oc2ccccc12,O=C1NC(=O)C(=NO)C(=O)N1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1,2,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,2,0,0,0,1,0,1,0,0,1,2,0,1,1,0,1,2,0,1,1,0,0,0,1,1,1,0,2,0,1,0,1,2,0,1,1,2,2,2,0,0
negative_1298,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,CCCCCCCCCC[C@@H]1O[C@]2(C=CC(=O)O2)[C@H]1O,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,2,2,0,0
negative_1299,COc1ccc2c(c1)[C@]1(C[C@H](C(C)(C)C)N2)OCc2ccccc21,O=Cc1ccccc1[C@H](C(=O)c1ccccc1)[C@H]1OC(c2ccccc2)=Cc2ccccc21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,2,1,0,2,0,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,2,1,1,1,1,0,0,1,0,0,1,1,2,0,0,0,1,0,1,2,2,1,0,0,1,1,1,2,1,1,0,1,2,1,2,1,1,2,2,2,2,0,0
